022008031049999000202005TClara Eliana             Gómez                    Valencia                 F00000000          N
022008031049999000202006TRafael                   Soler                    García                   M00000000          N
022008031049999000209001TRafael Antonio           Hernando                 Fraile                   M00000000          S
022008031049999000209002TJuan Jose                Matarí                   Sáez                     M00000000          S
022008031049999000209003TCarmen                   Navarro                  Cruz                     F00000000          S
022008031049999000209004TEloisa María             Cabrera                  Carmona                  F00000000          N
022008031039999000271006TPiedad                   Valenciano               Fernández                F00000000          N
022008031039999000271007TFélix                    Arias                    Sánchez                  M00000000          N
022008031039999000271008TMª del Carmen            Caballero                Jurado                   F00000000          N
022008031039999000271009TAlejandro Severino       Navarro                  Escalada                 M00000000          N
022008031039999000271010TFrancisco                López                    Navarrete                M00000000          N
022008031039999000271011TMª Pilar                 Beviá                    Llorca                   F00000000          N
022008031039999000271012TDavid                    López                    Segrelles                M00000000          N
