022004031149999000138005TAngel                    Rincón                   Gutiérrez                 00000000          N
022004031149999000138006TVictoria                 Leal                     Acosta                    00000000          N
022004031149999000138007TRafael                   Montaño                  Merlo                     00000000          N
022004031149999000146001TMaria del Carmen         Calvo                    Poyato                    00000000          S
022004031149999000146002TMiguel Angel             Moratinos                Cuyaube                   00000000          S
022004031149999000146003TJuan Luis                Rascón                   Ortega                    00000000          S
022004031149999000146004TRosa Lucia               Polonio                  Contreras                 00000000          S
022004031149999000146005TRafael                   Blanco                   Perea                     00000000          N
022004031149999000146006TInmaculada               Durán                    Sánchez                   00000000          N
022004031149999000146007TMaria del Carmen         Del Campo                Casasus                   00000000          N
022004031189999000024001TAngel                    López                    Mingorance                00000000          N
022004031189999000024002TMaría                    Mingorance               Samos                     00000000          N
